loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,fico_range_low,inq_last_6mths,open_acc,pub_rec,revol_util,initial_list_status,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,application_type,tot_coll_amt,tot_cur_bal,acc_open_past_24mths,bc_open_to_buy,bc_util,chargeoff_within_12_mths,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,total_bc_limit,hardship_flag,disbursement_method
15000.0, 60 months,25.82,E,E4,5 years,RENT,55000.0,Verified,Fully Paid,home_improvement,21.78,660.0,3.0,9.0,1.0,74.0,w,734.0,730.0,0.0,Individual,0.0,40655.0,5.0,1625.0,91.0,1.0,167.0,291.0,5.0,3.0,0.0,0.0,4.0,6.0,8.0,8.0,15.0,0.0,0.0,2.0,97.0,100.0,1.0,0.0,6500.0,N,Cash
6000.0, 36 months,11.49,B,B5,10+ years,OWN,30000.0,Not Verified,Fully Paid,credit_card,8.55,680.0,0.0,14.0,0.0,33.9,w,714.0,710.0,0.0,Individual,0.0,10855.0,9.0,17674.0,38.0,0.0,128.0,210.0,2.0,2.0,0.0,1.0,6.0,6.0,10.0,12.0,0.0,0.0,0.0,4.0,91.7,20.0,0.0,0.0,28500.0,N,Cash
12000.0, 60 months,10.59,B,B2,10+ years,OWN,42000.0,Verified,Charged Off,home_improvement,0.0,790.0,0.0,4.0,0.0,0.0,f,659.0,655.0,0.0,Individual,0.0,77318.0,4.0,4006.0,64.95,0.0,128.0,165.0,8.0,5.0,1.0,0.0,3.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,97.0,50.0,0.0,0.0,14000.0,N,Cash
5000.0, 36 months,6.49,A,A2,2 years,OWN,58000.0,Not Verified,Fully Paid,debt_consolidation,5.12,700.0,0.0,14.0,2.0,12.3,w,724.0,720.0,0.0,Individual,0.0,7965.0,6.0,51012.0,13.1,0.0,116.0,254.0,2.0,2.0,0.0,1.0,6.0,8.0,10.0,17.0,2.0,0.0,0.0,4.0,87.5,0.0,0.0,0.0,58700.0,N,Cash
10000.0, 36 months,13.98,C,C3,10+ years,MORTGAGE,65000.0,Not Verified,Fully Paid,debt_consolidation,31.33,710.0,3.0,25.0,0.0,22.1,w,699.0,695.0,0.0,Individual,0.0,252507.0,4.0,7946.0,47.0,0.0,90.0,93.0,24.0,1.0,2.0,0.0,2.0,2.0,4.0,6.0,38.0,0.0,0.0,2.0,96.3,25.0,0.0,0.0,15000.0,N,Cash
10000.0, 36 months,11.14,B,B2,10+ years,OWN,60000.0,Source Verified,Fully Paid,debt_consolidation,23.84,690.0,0.0,12.0,0.0,79.5,f,694.0,690.0,0.0,Individual,0.0,221876.0,2.0,2422.0,90.2,0.0,139.0,236.0,45.0,15.0,5.0,0.0,7.0,9.0,7.0,7.0,4.0,0.0,0.0,0.0,94.0,71.4,0.0,0.0,24700.0,N,Cash
8000.0, 36 months,14.64,C,C3,3 years,RENT,45000.0,Source Verified,Charged Off,debt_consolidation,19.97,720.0,1.0,4.0,0.0,101.7,f,524.0,520.0,0.0,Individual,0.0,22260.0,2.0,0.0,101.7,0.0,134.0,72.0,24.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,14400.0,N,Cash
10000.0, 60 months,20.49,E,E4,10+ years,MORTGAGE,107000.0,Verified,Fully Paid,debt_consolidation,7.22,665.0,1.0,10.0,1.0,94.8,f,689.0,685.0,0.0,Individual,0.0,75504.0,4.0,324.0,96.7,0.0,180.0,37.0,4.0,2.0,1.0,0.0,6.0,8.0,6.0,6.0,4.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,9900.0,N,Cash
10000.0, 36 months,6.89,A,A3,10+ years,RENT,28000.0,Not Verified,Fully Paid,credit_card,17.32,730.0,0.0,4.0,0.0,50.1,w,784.0,780.0,0.0,Individual,0.0,13391.0,0.0,7977.0,53.1,0.0,34.0,295.0,34.0,34.0,3.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,17000.0,N,Cash
7000.0, 36 months,18.25,D,D3,< 1 year,RENT,30000.0,Not Verified,Fully Paid,medical,5.24,670.0,2.0,13.0,0.0,20.9,w,669.0,665.0,0.0,Individual,391.0,37680.0,3.0,2085.0,0.7,0.0,78.0,23.0,5.0,5.0,0.0,0.0,1.0,2.0,2.0,2.0,10.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,2100.0,N,Cash
24125.0, 60 months,19.19,E,E3,8 years,MORTGAGE,55000.0,Verified,Charged Off,debt_consolidation,39.84,700.0,1.0,12.0,0.0,75.5,f,664.0,660.0,0.0,Individual,0.0,202552.0,4.0,1335.0,92.8,0.0,108.0,307.0,10.0,2.0,2.0,0.0,3.0,4.0,4.0,5.0,11.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,18500.0,N,Cash
12000.0, 36 months,9.76,B,B1,3 years,MORTGAGE,50000.0,Not Verified,Charged Off,other,17.34,710.0,0.0,8.0,0.0,79.6,f,499.0,0.0,0.0,Individual,0.0,77318.0,2.0,2181.0,79.2,0.0,128.0,165.0,8.0,5.0,1.0,0.0,3.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,97.0,66.7,0.0,0.0,10500.0,N,Cash
8000.0, 36 months,13.11,B,B4,1 year,RENT,41000.0,Verified,Fully Paid,debt_consolidation,32.52,685.0,0.0,14.0,0.0,49.2,f,729.0,725.0,0.0,Individual,0.0,85444.0,4.0,868.0,86.6,0.0,73.0,87.0,8.0,8.0,0.0,0.0,3.0,5.0,3.0,4.0,12.0,0.0,0.0,1.0,93.0,66.7,0.0,0.0,6500.0,N,Cash
14000.0, 60 months,11.49,B,B4,1 year,MORTGAGE,230000.0,Verified,Fully Paid,other,12.68,720.0,0.0,12.0,0.0,41.4,f,649.0,645.0,0.0,Individual,0.0,77318.0,4.0,4006.0,64.95,0.0,128.0,165.0,8.0,5.0,1.0,0.0,3.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,97.0,50.0,0.0,0.0,14000.0,N,Cash
28000.0, 60 months,9.17,B,B1,8 years,MORTGAGE,75000.0,Source Verified,Charged Off,credit_card,21.23,705.0,0.0,10.0,0.0,72.9,f,649.0,645.0,0.0,Individual,0.0,62286.0,1.0,7541.0,69.7,0.0,128.0,131.0,24.0,24.0,3.0,0.0,4.0,7.0,5.0,9.0,8.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,24900.0,N,Cash
27875.0, 60 months,24.99,F,F4,7 years,MORTGAGE,124800.0,Verified,Charged Off,debt_consolidation,12.22,680.0,1.0,12.0,0.0,62.6,w,549.0,545.0,0.0,Individual,0.0,254685.0,4.0,87.0,98.2,0.0,130.0,59.0,24.0,8.0,2.0,1.0,2.0,7.0,2.0,2.0,9.0,0.0,0.0,2.0,95.0,100.0,0.0,0.0,4800.0,N,Cash
8500.0, 36 months,17.57,D,D4,8 years,RENT,70000.0,Verified,Fully Paid,debt_consolidation,12.34,670.0,0.0,26.0,0.0,27.4,f,624.0,620.0,0.0,Individual,0.0,83805.0,17.0,8464.0,32.8,0.0,120.0,118.0,3.0,3.0,0.0,0.0,3.0,6.0,3.0,7.0,30.0,0.0,0.0,13.0,86.3,0.0,0.0,0.0,12600.0,N,Cash
18300.0, 60 months,15.8,C,C3,< 1 year,RENT,53000.0,Verified,Fully Paid,debt_consolidation,10.65,680.0,0.0,10.0,0.0,33.3,w,799.0,795.0,0.0,Individual,0.0,21771.0,2.0,30434.0,32.4,0.0,151.0,151.0,17.0,17.0,0.0,0.0,4.0,6.0,6.0,15.0,5.0,0.0,0.0,0.0,96.0,16.7,0.0,0.0,45000.0,N,Cash
20000.0, 36 months,11.47,B,B5,5 years,MORTGAGE,138000.0,Not Verified,Charged Off,debt_consolidation,16.65,710.0,0.0,12.0,1.0,46.7,w,549.0,545.0,0.0,Individual,0.0,736350.0,3.0,1421.0,85.0,0.0,117.0,124.0,15.0,2.0,2.0,0.0,3.0,5.0,4.0,4.0,3.0,0.0,0.0,1.0,87.5,66.7,0.0,1.0,9500.0,N,Cash
10200.0, 60 months,20.99,E,E4,10+ years,MORTGAGE,35000.0,Source Verified,Charged Off,major_purchase,24.21,660.0,1.0,9.0,0.0,57.1,w,549.0,545.0,0.0,Individual,0.0,77318.0,5.0,1979.0,66.5,0.0,95.0,95.0,15.0,1.0,1.0,0.0,4.0,5.0,4.0,9.0,4.0,0.0,0.0,2.0,94.1,75.0,0.0,0.0,5900.0,N,Cash
5050.0, 36 months,15.1,C,C2,10+ years,RENT,51000.0,Verified,Fully Paid,debt_consolidation,21.27,685.0,2.0,11.0,1.0,36.2,f,789.0,785.0,0.0,Individual,0.0,23260.0,2.0,6462.0,43.8,0.0,121.0,133.0,10.0,10.0,0.0,0.0,4.0,4.0,7.0,14.0,7.0,0.0,0.0,1.0,100.0,28.6,0.0,0.0,11500.0,N,Cash
16000.0, 60 months,15.8,C,C3,5 years,MORTGAGE,60000.0,Verified,Fully Paid,debt_consolidation,22.18,675.0,0.0,11.0,0.0,50.3,f,649.0,645.0,0.0,Individual,0.0,211518.0,7.0,6269.0,48.6,0.0,102.0,158.0,16.0,13.0,4.0,1.0,2.0,5.0,2.0,4.0,8.0,0.0,1.0,0.0,88.0,50.0,0.0,0.0,12200.0,N,Cash
6400.0, 36 months,5.32,A,A1,10+ years,MORTGAGE,50000.0,Not Verified,Fully Paid,home_improvement,6.34,720.0,0.0,4.0,0.0,44.7,w,754.0,750.0,0.0,Individual,0.0,51441.0,3.0,4006.0,64.95,0.0,122.0,144.0,20.0,15.0,2.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,N,Cash
15000.0, 60 months,8.39,B,B1,10+ years,MORTGAGE,55000.0,Not Verified,Charged Off,debt_consolidation,19.89,755.0,0.0,12.0,0.0,19.5,w,579.0,575.0,0.0,Individual,0.0,195652.0,6.0,9292.0,49.8,0.0,138.0,400.0,3.0,3.0,2.0,0.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,18500.0,N,Cash
5000.0, 36 months,11.53,B,B5,10+ years,RENT,25000.0,Source Verified,Fully Paid,credit_card,5.86,665.0,0.0,10.0,0.0,70.5,w,549.0,545.0,0.0,Individual,212.0,100149.0,2.0,745.0,86.2,0.0,210.0,29.0,16.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,21.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,5400.0,N,Cash
6000.0, 36 months,19.03,D,D3,3 years,RENT,74500.0,Not Verified,Charged Off,house,1.63,705.0,0.0,17.0,0.0,53.6,f,559.0,555.0,0.0,Individual,0.0,219159.0,5.0,100.0,98.7,0.0,195.0,171.0,17.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,22.0,0.0,0.0,2.0,85.2,100.0,0.0,0.0,7500.0,N,Cash
15000.0, 36 months,11.53,B,B5,8 years,MORTGAGE,43000.0,Source Verified,Fully Paid,credit_card,16.27,665.0,1.0,10.0,0.0,73.6,w,649.0,645.0,0.0,Individual,0.0,117568.0,6.0,2604.0,77.7,0.0,98.0,83.0,3.0,3.0,2.0,0.0,5.0,7.0,5.0,6.0,10.0,0.0,0.0,4.0,100.0,80.0,0.0,0.0,11700.0,N,Cash
8550.0, 36 months,18.99,E,E1,6 years,RENT,42000.0,Not Verified,Fully Paid,moving,9.83,660.0,1.0,11.0,0.0,52.0,f,774.0,770.0,0.0,Individual,0.0,13621.0,3.0,3711.0,49.2,0.0,82.0,96.0,2.0,2.0,0.0,0.0,4.0,9.0,4.0,8.0,1.0,0.0,0.0,1.0,83.3,0.0,0.0,0.0,7300.0,N,Cash
21000.0, 60 months,13.99,C,C4,3 years,RENT,75000.0,Source Verified,Fully Paid,small_business,11.82,665.0,2.0,9.0,1.0,42.1,w,674.0,670.0,0.0,Individual,0.0,24270.0,6.0,7845.0,49.4,0.0,110.0,238.0,8.0,8.0,5.0,0.0,2.0,2.0,4.0,10.0,4.0,0.0,0.0,2.0,100.0,25.0,1.0,0.0,15500.0,N,Cash
7200.0, 36 months,11.49,B,B5,1 year,MORTGAGE,47400.0,Source Verified,Fully Paid,credit_card,20.15,695.0,0.0,20.0,0.0,43.3,w,694.0,690.0,0.0,Individual,0.0,198783.0,7.0,3968.0,55.9,0.0,139.0,147.0,15.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,19.0,0.0,0.0,2.0,83.9,50.0,0.0,0.0,9000.0,N,Cash
9600.0, 36 months,16.29,C,C4,10+ years,RENT,75000.0,Not Verified,Fully Paid,debt_consolidation,14.82,660.0,0.0,13.0,0.0,74.3,w,674.0,670.0,0.0,Individual,0.0,24321.0,10.0,962.0,89.4,0.0,119.0,113.0,67.0,5.0,0.0,0.0,6.0,8.0,6.0,7.0,17.0,0.0,0.0,5.0,100.0,66.7,0.0,0.0,9100.0,N,Cash
12000.0, 36 months,11.48,B,B2,3 years,MORTGAGE,50000.0,Not Verified,Fully Paid,home_improvement,12.41,755.0,4.0,5.0,0.0,23.0,f,724.0,720.0,0.0,Individual,0.0,77318.0,4.0,4006.0,64.95,0.0,128.0,165.0,8.0,5.0,1.0,0.0,3.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,97.0,50.0,0.0,0.0,14000.0,N,Cash
20000.0, 60 months,6.49,A,A2,10+ years,MORTGAGE,44000.0,Source Verified,Fully Paid,debt_consolidation,15.14,740.0,0.0,11.0,0.0,63.6,w,794.0,790.0,0.0,Individual,0.0,48374.0,0.0,6377.0,63.6,0.0,218.0,146.0,63.0,63.0,0.0,0.0,1.0,1.0,1.0,2.0,31.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,17500.0,N,Cash
20000.0, 60 months,19.92,D,D3,1 year,MORTGAGE,220000.0,Verified,Charged Off,debt_consolidation,14.78,665.0,0.0,9.0,1.0,89.3,w,534.0,530.0,0.0,Individual,0.0,521750.0,5.0,475.0,97.0,0.0,59.0,172.0,24.0,6.0,3.0,0.0,3.0,5.0,3.0,4.0,5.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,16000.0,N,Cash
21000.0, 60 months,15.61,C,C3,10+ years,MORTGAGE,103000.0,Source Verified,Fully Paid,debt_consolidation,14.33,715.0,1.0,9.0,0.0,71.4,f,674.0,670.0,0.0,Individual,0.0,238502.0,3.0,417.0,98.1,0.0,132.0,188.0,4.0,4.0,2.0,0.0,3.0,5.0,3.0,5.0,6.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,21800.0,N,Cash
8000.0, 36 months,8.18,B,B1,< 1 year,RENT,40000.0,Not Verified,Fully Paid,debt_consolidation,28.83,685.0,1.0,14.0,0.0,31.5,f,674.0,670.0,0.0,Individual,11417.0,36006.0,4.0,8547.0,49.4,0.0,126.0,136.0,6.0,6.0,0.0,0.0,4.0,6.0,5.0,13.0,9.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,16900.0,N,Cash
12000.0, 36 months,5.32,A,A1,10+ years,MORTGAGE,150000.0,Source Verified,Fully Paid,debt_consolidation,8.55,695.0,0.0,8.0,0.0,85.9,w,729.0,725.0,0.0,Individual,0.0,340966.0,3.0,5730.0,85.9,0.0,75.0,150.0,10.0,10.0,3.0,0.0,4.0,4.0,4.0,6.0,3.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,40600.0,N,Cash
14000.0, 36 months,14.99,C,C5,10+ years,RENT,48000.0,Not Verified,Charged Off,debt_consolidation,17.48,660.0,1.0,8.0,0.0,77.1,f,564.0,560.0,0.0,Individual,0.0,9483.0,1.0,860.0,42.7,0.0,159.0,228.0,24.0,24.0,0.0,0.0,2.0,7.0,2.0,14.0,3.0,0.0,1.0,0.0,89.7,0.0,0.0,0.0,1500.0,N,Cash
16000.0, 36 months,7.49,A,A4,2 years,RENT,71000.0,Not Verified,Fully Paid,credit_card,28.04,760.0,0.0,12.0,0.0,36.3,w,714.0,710.0,0.0,Individual,0.0,130460.0,3.0,21809.0,44.5,0.0,148.0,289.0,9.0,9.0,5.0,0.0,3.0,4.0,4.0,5.0,9.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,39300.0,N,Cash
1500.0, 36 months,5.32,A,A1,1 year,RENT,75000.0,Source Verified,Fully Paid,debt_consolidation,12.35,765.0,0.0,7.0,0.0,34.5,w,804.0,800.0,0.0,Individual,0.0,53852.0,1.0,17425.0,34.5,0.0,190.0,238.0,25.0,18.0,0.0,0.0,3.0,3.0,4.0,7.0,9.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,26600.0,N,Cash
5625.0, 36 months,16.29,D,D2,4 years,RENT,30000.0,Source Verified,Fully Paid,other,13.72,660.0,2.0,9.0,0.0,87.4,f,559.0,555.0,0.0,Individual,0.0,11285.0,5.0,274.0,84.8,0.0,45.0,44.0,5.0,5.0,0.0,0.0,4.0,5.0,4.0,4.0,5.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,1800.0,N,Cash
18000.0, 36 months,6.89,A,A3,7 years,RENT,90000.0,Source Verified,Fully Paid,credit_card,13.51,700.0,0.0,15.0,0.0,34.5,w,719.0,715.0,0.0,Individual,0.0,41631.0,6.0,42317.0,40.4,0.0,76.0,130.0,7.0,6.0,0.0,0.0,6.0,7.0,11.0,20.0,5.0,0.0,0.0,3.0,100.0,9.1,0.0,0.0,71000.0,N,Cash
20000.0, 60 months,18.84,E,E2,8 years,MORTGAGE,97000.0,Verified,Fully Paid,home_improvement,19.99,660.0,2.0,14.0,0.0,34.8,f,729.0,725.0,0.0,Individual,0.0,145920.0,5.0,2619.0,80.0,0.0,140.0,222.0,0.0,0.0,1.0,0.0,3.0,7.0,4.0,13.0,15.0,0.0,0.0,4.0,100.0,75.0,0.0,0.0,13100.0,N,Cash
10000.0, 36 months,7.26,A,A4,5 years,RENT,117250.0,Not Verified,Fully Paid,major_purchase,0.77,730.0,0.0,8.0,0.0,7.3,w,734.0,730.0,0.0,Individual,0.0,1497.0,3.0,17446.0,6.2,0.0,128.0,51.0,18.0,18.0,0.0,0.0,2.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,81.8,0.0,0.0,0.0,18600.0,N,Cash
20000.0, 36 months,18.25,D,D3,3 years,MORTGAGE,127000.0,Not Verified,Charged Off,debt_consolidation,34.62,685.0,0.0,11.0,1.0,35.5,w,529.0,525.0,0.0,Individual,0.0,361051.0,8.0,1453.0,82.3,0.0,140.0,129.0,0.0,0.0,1.0,2.0,3.0,4.0,3.0,3.0,10.0,0.0,0.0,5.0,88.2,66.7,0.0,1.0,8200.0,N,Cash
5000.0, 36 months,10.99,B,B4,7 years,MORTGAGE,44000.0,Not Verified,Fully Paid,car,26.49,705.0,1.0,28.0,0.0,33.3,f,759.0,755.0,0.0,Individual,0.0,241404.0,7.0,15765.0,33.5,0.0,91.0,63.0,3.0,3.0,2.0,0.0,4.0,7.0,7.0,7.0,28.0,0.0,0.0,3.0,100.0,28.6,0.0,0.0,23700.0,N,Cash
20000.0, 60 months,20.0,D,D4,10+ years,MORTGAGE,55000.0,Source Verified,Charged Off,debt_consolidation,19.75,675.0,0.0,10.0,1.0,66.3,f,574.0,570.0,0.0,Joint App,0.0,158481.0,2.0,2966.0,74.9,0.0,119.0,258.0,13.0,6.0,1.0,0.0,5.0,6.0,5.0,10.0,5.0,0.0,0.0,1.0,93.3,40.0,1.0,0.0,11800.0,N,Cash
4800.0, 36 months,7.12,A,A3,7 years,RENT,72000.0,Not Verified,Fully Paid,debt_consolidation,22.53,690.0,0.0,21.0,0.0,49.7,w,734.0,730.0,0.0,Individual,0.0,44856.0,10.0,7131.0,66.4,0.0,144.0,192.0,1.0,1.0,0.0,6.0,8.0,12.0,8.0,23.0,9.0,0.0,0.0,4.0,87.8,25.0,0.0,0.0,21200.0,N,Cash
15400.0, 60 months,13.99,C,C3,1 year,RENT,71000.0,Source Verified,Charged Off,credit_card,19.74,665.0,1.0,14.0,1.0,64.0,w,599.0,595.0,0.0,Individual,0.0,33286.0,4.0,214.0,98.5,0.0,156.0,63.0,14.0,6.0,0.0,0.0,3.0,8.0,3.0,4.0,10.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,14000.0,N,Cash
22000.0, 36 months,12.69,C,C2,10+ years,RENT,61000.0,Verified,Fully Paid,debt_consolidation,16.96,690.0,0.0,10.0,0.0,89.0,w,744.0,740.0,0.0,Individual,0.0,44761.0,0.0,418.0,98.2,0.0,115.0,188.0,32.0,32.0,0.0,0.0,6.0,7.0,6.0,7.0,5.0,0.0,0.0,0.0,100.0,83.3,0.0,0.0,23200.0,N,Cash
18000.0, 60 months,13.67,C,C4,10+ years,MORTGAGE,55096.43,Verified,Charged Off,debt_consolidation,25.79,665.0,0.0,13.0,0.0,77.7,w,624.0,620.0,0.0,Individual,0.0,138586.0,6.0,985.0,87.7,0.0,113.0,180.0,13.0,13.0,3.0,1.0,6.0,9.0,6.0,18.0,9.0,0.0,0.0,0.0,82.9,83.3,0.0,0.0,8000.0,N,Cash
20000.0, 36 months,23.99,E,E2,< 1 year,RENT,87000.0,Verified,Charged Off,debt_consolidation,7.63,680.0,0.0,6.0,0.0,93.6,f,499.0,0.0,0.0,Individual,69.0,10915.0,2.0,75.0,98.5,0.0,19.0,73.0,13.0,13.0,0.0,0.0,4.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,5100.0,N,Cash
17000.0, 60 months,12.99,C,C1,< 1 year,MORTGAGE,72000.0,Not Verified,Fully Paid,debt_consolidation,18.05,725.0,0.0,8.0,0.0,25.1,w,744.0,740.0,0.0,Individual,0.0,139013.0,1.0,6175.0,41.2,0.0,144.0,129.0,38.0,7.0,3.0,0.0,2.0,3.0,2.0,3.0,7.0,0.0,0.0,1.0,94.1,50.0,0.0,0.0,10500.0,N,Cash
30000.0, 36 months,14.91,D,D2,2 years,MORTGAGE,130000.0,Verified,Fully Paid,debt_consolidation,13.76,715.0,0.0,11.0,0.0,78.6,f,729.0,725.0,0.0,Individual,0.0,77318.0,4.0,4006.0,64.95,0.0,128.0,165.0,8.0,5.0,1.0,0.0,3.0,5.0,4.0,7.0,6.0,0.0,0.0,2.0,97.0,50.0,0.0,0.0,14000.0,N,Cash
6000.0, 36 months,7.89,A,A5,8 years,RENT,35000.0,Not Verified,Fully Paid,credit_card,25.51,695.0,0.0,7.0,0.0,55.4,w,704.0,700.0,0.0,Individual,0.0,33122.0,3.0,3380.0,69.8,0.0,138.0,126.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,4.0,3.0,0.0,0.0,2.0,90.0,33.3,0.0,0.0,11200.0,N,Cash
4500.0, 36 months,12.69,C,C2,10+ years,RENT,31757.0,Not Verified,Fully Paid,credit_card,29.86,665.0,0.0,9.0,0.0,93.2,w,654.0,650.0,0.0,Individual,0.0,49745.0,3.0,785.0,87.5,0.0,118.0,197.0,14.0,9.0,6.0,1.0,6.0,7.0,6.0,7.0,4.0,0.0,0.0,1.0,95.2,83.3,0.0,0.0,6300.0,N,Cash
25000.0, 60 months,12.62,C,C1,9 years,OWN,68000.0,Not Verified,Fully Paid,debt_consolidation,12.14,720.0,0.0,7.0,0.0,54.9,w,709.0,705.0,0.0,Individual,0.0,117567.0,2.0,8794.0,64.8,0.0,171.0,181.0,10.0,10.0,3.0,0.0,3.0,3.0,3.0,5.0,5.0,0.0,0.0,1.0,93.8,33.3,0.0,0.0,25000.0,N,Cash
20000.0, 60 months,23.1,E,E4,10+ years,MORTGAGE,61000.0,Source Verified,Charged Off,home_improvement,21.8,700.0,1.0,6.0,1.0,78.3,w,529.0,525.0,0.0,Individual,0.0,144340.0,5.0,548.0,45.2,0.0,146.0,143.0,13.0,10.0,1.0,0.0,1.0,3.0,0.0,5.0,7.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,1000.0,N,Cash
10000.0, 36 months,11.49,B,B5,7 years,RENT,33000.0,Source Verified,Fully Paid,debt_consolidation,11.78,725.0,0.0,19.0,0.0,15.9,f,749.0,745.0,0.0,Individual,0.0,10497.0,5.0,46639.0,11.0,0.0,78.0,167.0,3.0,3.0,0.0,0.0,7.0,8.0,13.0,19.0,2.0,0.0,0.0,5.0,97.0,0.0,0.0,0.0,52400.0,N,Cash
24000.0, 60 months,13.67,C,C3,10+ years,MORTGAGE,145000.0,Source Verified,Fully Paid,debt_consolidation,15.6,710.0,0.0,14.0,0.0,51.2,w,574.0,570.0,0.0,Individual,0.0,109560.0,6.0,15059.0,61.9,0.0,19.0,143.0,8.0,6.0,2.0,2.0,4.0,7.0,5.0,6.0,3.0,0.0,0.0,3.0,93.7,20.0,0.0,0.0,31600.0,N,Cash
12000.0, 36 months,15.99,C,C5,10+ years,RENT,44000.0,Source Verified,Charged Off,debt_consolidation,15.74,665.0,0.0,5.0,0.0,45.1,w,649.0,645.0,0.0,Individual,0.0,25437.0,0.0,2762.0,63.2,0.0,102.0,218.0,39.0,27.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,78.6,0.0,0.0,0.0,7500.0,N,Cash
18000.0, 36 months,9.16,B,B2,4 years,OWN,62708.0,Not Verified,Fully Paid,debt_consolidation,19.77,700.0,0.0,12.0,1.0,46.8,w,664.0,660.0,0.0,Individual,0.0,38340.0,2.0,9481.0,56.3,0.0,131.0,182.0,6.0,6.0,0.0,0.0,4.0,7.0,4.0,5.0,2.0,0.0,0.0,2.0,87.5,50.0,1.0,0.0,21700.0,N,Cash
12800.0, 36 months,9.17,B,B2,8 years,OWN,73000.0,Source Verified,Charged Off,credit_card,23.85,680.0,0.0,7.0,0.0,80.1,f,539.0,535.0,0.0,Individual,0.0,45991.0,2.0,2994.0,83.2,0.0,168.0,318.0,19.0,19.0,1.0,2.0,4.0,6.0,4.0,7.0,9.0,0.0,0.0,0.0,89.5,75.0,0.0,0.0,17800.0,N,Cash
5600.0, 36 months,14.08,C,C3,8 years,RENT,49916.0,Not Verified,Fully Paid,debt_consolidation,4.44,705.0,0.0,8.0,0.0,24.4,w,729.0,725.0,0.0,Individual,0.0,3249.0,2.0,877.0,71.7,0.0,128.0,35.0,7.0,7.0,0.0,1.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,2.0,88.9,33.3,0.0,0.0,3100.0,N,Cash
20000.0, 36 months,16.55,D,D2,< 1 year,MORTGAGE,72000.0,Source Verified,Fully Paid,home_improvement,38.1,660.0,0.0,23.0,0.0,75.4,f,659.0,655.0,0.0,Individual,0.0,411394.0,7.0,657.0,86.0,0.0,121.0,160.0,21.0,7.0,0.0,0.0,4.0,9.0,4.0,10.0,30.0,0.0,0.0,3.0,93.2,75.0,0.0,0.0,4700.0,N,Cash
35000.0, 36 months,7.59,A,A3,10+ years,MORTGAGE,240000.0,Source Verified,Fully Paid,debt_consolidation,4.94,735.0,3.0,16.0,0.0,24.3,w,799.0,795.0,0.0,Individual,0.0,574728.0,7.0,36226.0,30.7,0.0,55.0,76.0,3.0,3.0,2.0,0.0,7.0,7.0,9.0,10.0,3.0,0.0,0.0,5.0,100.0,11.1,0.0,0.0,52300.0,N,Cash
